FID_,node_fid,Lon,Lat,Lon_m,Lat_m
,2718,-72.829491398700000,42.865715975800001,1863956.273400000100000,2436062.434599999800000
,2719,-72.691959145499993,42.718102153499999,1878803.231399999900000,2422766.240100000100000
,2720,-72.796135520799993,42.855385374999997,1866865.140799999900000,2435597.083600000000000
,2721,-72.595191907499995,42.617456937999997,1889187.797899999900000,2413773.952699999800000
,2722,-72.597487043399994,42.615859562899999,1889049.824190000100000,2413555.171060000100000
,2723,-72.598616549599996,42.615876656899999,1888960.035089999900000,2413534.572540000100000
,2724,-72.600538582400006,42.616172292000002,1888799.982450000000000,2413528.417779999800000
,2725,-73.021441377000002,42.580263316100002,1856456.845900000100000,2401339.623999999800000
,2726,-73.020804567499994,42.579386894999999,1856530.745829999900000,2401256.948230000200000
,2727,-73.002537094299996,42.577961027299999,1858015.891730000000000,2401459.214439999800000
,2728,-72.990446966899995,42.579062850900002,1858943.993199999900000,2401815.221299999900000
,2729,-72.684442187200005,42.774997980400002,1877852.604110000000000,2429082.754860000200000
,2730,-72.757543963499998,42.674391143500003,1874805.491699999900000,2416731.602800000000000
,2731,-72.849079337800006,42.843140370800000,1863020.267999999900000,2433230.387399999900000
,2732,-72.848634337899995,42.836947503600001,1863222.279600000000000,2432567.566399999900000
,2733,-72.987144381500002,42.826126563099997,1852584.355800000000000,2428686.055199999800000
,2734,-72.735821362699994,42.755879958800001,1874315.368400000000000,2425995.857799999900000
,2735,-72.739536278200006,42.752493986799998,1874113.764630000100000,2425555.484439999800000
,2736,-72.734369078200004,42.493313643599997,1881543.245300000100000,2397551.924500000200000
,2737,-72.736802328500005,42.493987066300001,1881332.164270000100000,2397576.790940000200000
,2738,-72.926208349500001,42.640695730300003,1862375.354199999900000,2409760.456400000000000
,2739,-72.909654738699999,42.551238514900000,1866090.772600000000000,2400379.420400000200000
,2740,-72.747330549200001,42.487085382399997,1880684.700630000100000,2396619.834160000100000
,2741,-72.745505248599997,42.487773485200002,1880810.737060000000000,2396730.591769999800000
,2742,-73.054488681600006,43.002099126899999,1842567.908000000100000,2446465.412800000000000
,2743,-73.013009344899999,42.989320896899997,1846175.547899999900000,2445884.436799999800000
,2744,-72.887051599299994,42.579249521300000,1867127.315200000100000,2403862.444100000000000
,2745,-72.887161326899999,42.578378000900003,1867142.086590000000000,2403765.737009999800000
,2746,-72.607335040999999,42.564576860899997,1889667.825500000000000,2407799.970400000000000
,2747,-72.647445327100002,42.674928347500000,1883492.727200000100000,2418966.895399999800000
,2748,-73.055923012700006,42.947932317300001,1843901.788500000000000,2440561.867699999800000
,2749,-73.036955758700003,42.967129108300000,1844883.141310000100000,2443012.355399999800000
,2750,-73.021515402399999,42.972690722499998,1845950.607600000000000,2443915.444600000000000
,2751,-73.013582968199998,42.973135798100003,1846563.467280000000000,2444117.826779999800000
,2752,-73.034396263999994,42.968189111999997,1845056.416920000000000,2443177.024309999800000
,2753,-72.985436183600001,42.851929167400002,1852027.756800000100000,2431518.352500000000000
,2754,-72.990366310599995,42.845624592299998,1851807.704880000100000,2430738.381180000000000
,2755,-72.750561101200006,42.767440160299998,1872838.728300000100000,2426958.632300000200000
,2756,-72.750086188099999,42.768794125200003,1872839.569530000000000,2427114.791040000000000
,2757,-72.794919905300006,42.621172865799998,1873288.865599999900000,2410223.133100000200000
,2758,-72.796522961199997,42.618665227999998,1873229.794220000000000,2409919.561220000000000
,2759,-72.796475461699998,42.618545710299998,1873236.781810000100000,2409907.534820000200000
,2760,-72.607865247899994,42.667280080799998,1886828.658199999900000,2418922.952099999900000
,2761,-72.609861715700006,42.666910880200000,1886680.940500000000000,2418843.294600000100000
,2762,-72.698472949700005,42.753469293400002,1877329.302600000100000,2426471.711800000200000
,2763,-72.827569129799997,42.833490303900000,1864977.154300000100000,2432605.879999999900000
,2764,-72.826298640100006,42.831886296400000,1865120.645010000100000,2432456.885580000000000
,2765,-72.579284830800006,42.632839754800003,1890026.232980000100000,2415757.702740000100000
,2766,-72.579894125600006,42.632778679200001,1889979.728380000000000,2415738.964949999900000
,2767,-72.865332001200002,42.719114347999998,1865079.039300000100000,2419460.942499999900000
,2768,-72.884222342300006,42.742293884600002,1862962.395199999900000,2421604.546300000000000
,2769,-72.884864847900005,42.743078574800002,1862890.519350000000000,2421677.062030000100000
,2770,-72.887418236000002,42.753966925800000,1862395.786460000100000,2422808.005880000100000
,2771,-72.966882568900004,42.734665947000003,1856636.378000000000000,2419159.434900000200000
,2772,-72.958088219399997,42.733166138000001,1857371.565370000000000,2419168.571060000000000
,2773,-72.953166959800001,42.730616281200000,1857828.884830000100000,2418988.142740000000000
,2774,-72.942279164900000,42.722064605900002,1858918.887129999900000,2418273.329100000200000
,2775,-72.885073825199996,42.718209919300001,1863543.353189999900000,2418975.558759999900000
,2776,-72.647272321900004,42.578989462599999,1886115.019099999900000,2408569.164500000000000
,2777,-72.642395494699997,42.581521051999999,1886432.086399999900000,2408940.439569999900000
,2778,-72.624528131600002,42.584642665799997,1887760.936890000000000,2409633.672420000200000
,2779,-72.622768649199998,42.585290404399998,1887882.520500000100000,2409738.848259999900000
,2780,-72.622323359399999,42.585883086999999,1887901.619510000100000,2409811.949080000200000
,2781,-72.794959518400006,42.816833301599999,1867999.304800000000000,2431440.222800000100000
,2782,-72.752737973600006,42.841250707299999,1870669.334400000100000,2434918.044199999900000
,2783,-72.743775968199998,42.830745906099999,1871660.429300000000000,2433955.671099999900000
,2784,-72.648267463300002,42.700161151499998,1882741.754500000000000,2421685.974500000000000
,2785,-72.651073445600005,42.694345895799998,1882678.170440000000000,2420999.986080000200000
,2786,-72.970358057900000,42.919761968200000,1851398.579429999900000,2439169.807109999900000
,2787,-72.701287552400004,42.785803898899999,1876230.080499999900000,2429921.435699999800000
,2788,-72.910883365700002,42.970013525600002,1854734.926999999900000,2445779.162000000000000
,2789,-72.615382979600000,42.590916836600002,1888313.684130000000000,2410495.559309999900000
,2790,-72.657513067200000,42.709931486700000,1881745.862900000100000,2422561.998300000100000
,2791,-72.927890293000004,42.558998711000001,1864437.573570000000000,2400863.502950000100000
,2792,-72.927499812500002,42.565243050699998,1864300.700999999900000,2401548.699300000000000
,2793,-72.590382704600003,42.590852666399996,1890293.235600000000000,2410985.619700000200000
,2794,-72.590757653400004,42.588366776299999,1890331.330120000100000,2410708.681470000200000
,2795,-72.587464202099994,42.570982087300003,1891065.793869999900000,2408889.618960000100000
,2796,-72.587583160199998,42.571264737900002,1891048.675390000000000,2408917.892779999900000
,2797,-72.590514333900003,42.580825696100000,1890556.125210000000000,2409896.033619999900000
,2798,-72.590477852600003,42.586459137699997,1890405.461600000000000,2410507.451119999900000
,2799,-72.752660699299994,42.725508152000003,1873807.898400000100000,2422370.735400000100000
,2800,-72.747272971800001,42.724399990099997,1874263.466749999900000,2422356.823810000000000
,2801,-72.747006288799994,42.724357217200001,1874285.689760000000000,2422357.445640000000000
,2802,-73.017504581300003,42.679570934700003,1854110.436400000000000,2412193.307099999900000
,2803,-73.013995555199998,42.679882661900002,1854379.640080000000000,2412295.599460000200000
,2804,-72.671798069199994,42.684143147999997,1881317.919199999900000,2419483.495199999800000
,2805,-72.665196368699995,42.694938086900002,1881546.303760000000000,2420784.482350000200000
,2806,-72.663836015599998,42.695840276799998,1881629.267530000100000,2420909.221729999900000
,2807,-72.647701862800005,42.674676585500002,1883479.299470000000000,2418934.518240000100000
,2808,-72.677778948599993,42.839865377000002,1876617.392500000100000,2436245.741400000200000
,2809,-72.679783373600003,42.836981455299998,1876537.641660000000000,2435893.571649999800000
,2810,-72.819999602600006,42.945466191199998,1862552.791600000100000,2444895.132400000000000
,2811,-72.833033715200003,42.925806457100002,1862056.463560000100000,2442508.270140000200000
,2812,-72.833663257400005,42.923454936299997,1862070.281250000000000,2442240.982340000100000
,2813,-72.835084774600006,42.922324531800001,1861988.774980000000000,2442090.570410000200000
,2814,-72.836922402699997,42.921675611500000,1861861.500210000000000,2441984.210000000000000
,2815,-72.917159557399998,42.813111362800001,1858457.008500000000000,2428640.735100000200000
,2816,-72.914005035900004,42.810396363300001,1858778.947660000100000,2428407.955769999900000
,2817,-72.870980812200003,42.858795906200001,1860871.200600000100000,2434498.965700000100000
,2818,-72.872024295000003,42.855604175300002,1860874.847439999900000,2434132.414810000000000
,2819,-72.876426038500000,42.852850762099997,1860601.823540000000000,2433747.639729999900000
,2820,-72.878053147800003,42.851602698299999,1860507.090279999900000,2433580.438540000000000
,2821,-72.878868738099996,42.851193447299998,1860453.779829999900000,2433520.090340000100000
,2822,-72.882860324399999,42.851705847399998,1860125.165390000000000,2433497.522030000100000
,2823,-73.031110597500003,42.841072497900001,1848714.517700000000000,2429451.276899999900000
,2824,-72.661633663499998,42.636360539499996,1883419.478600000000000,2414504.479199999900000
,2825,-72.657788067400006,42.634248896999999,1883780.945190000100000,2414351.763239999800000
,2826,-72.656003767100003,42.631452065799998,1883998.053899999900000,2414083.912190000100000
,2827,-72.849121531500003,42.759117288600002,1865281.644200000000000,2424117.694500000200000
,2828,-72.849878938800003,42.751381246199998,1865430.350950000100000,2423263.837059999800000
,2829,-72.853839221100003,42.747589742499997,1865219.749330000000000,2422774.901250000100000
,2830,-72.855410282299999,42.745962303799999,1865139.516129999900000,2422567.562830000200000
